anchor_ts_ms,hedge_ts_ms,market_end_ms,market_slug,leg1_budget,first_ask,second_ask,qty,leg1_cost,leg2_cost,friction,total_cost,pair_cost_net,payout,pnl
1789800549654,1789800564710,1789800600000,btc-updown-5m-1789800300,20.0,0.11,0.9,6.53,0.7183,5.877000000000001,0.03265,6.627950000000001,1.015,6.53,-0.09795000000000087
1789801147188,1789801162222,1789801200000,btc-updown-5m-1789800900,20.0,0.14,0.86,6.66,0.9324000000000001,5.7276,0.0333,6.6933,1.005,6.66,-0.03329999999999966
1789801374657,1789801389669,1789801500000,btc-updown-5m-1789801200,20.0,0.14,0.9,65.0,9.100000000000001,58.5,0.325,67.925,1.045,65.0,-2.924999999999997
1789801390349,1789801405382,1789801500000,btc-updown-5m-1789801200,20.0,0.12,0.88,39.99,4.7988,35.1912,0.19995000000000002,40.18995,1.005,39.99,-0.19995000000000118
1789801406032,1789801421093,1789801500000,btc-updown-5m-1789801200,20.0,0.13,0.88,153.84615384615384,20.0,135.3846153846154,0.7692307692307692,156.15384615384616,1.015,153.84615384615384,-2.307692307692321
1789801421779,1789801436809,1789801500000,btc-updown-5m-1789801200,20.0,0.13,0.88,79.61973015353367,10.350564919959377,70.06536253510963,0.3980986507676683,80.81402610583667,1.015,79.61973015353367,-1.1942959523030083
1789801482053,1789801497130,1789801500000,btc-updown-5m-1789801200,20.0,0.002,0.999,0.01195219123505976,2.3904382470119523e-05,0.011940239043824701,5.976095617529881e-05,0.01202390438247012,1.0059999999999998,0.01195219123505976,-7.171314741035925e-05
1789802332385,1789802347461,1789802400000,btc-updown-5m-1789802100,20.0,0.02,0.99,331.3044572821141,6.626089145642282,327.99141270929294,1.6565222864105704,336.27402414134576,1.015,331.3044572821141,-4.969566859231691
1789803252089,1789803267142,1789803300000,btc-updown-5m-1789803000,20.0,0.02,0.99,325.6828311520731,6.513656623041462,322.42600284055237,1.6284141557603655,330.5680736193542,1.015,325.6828311520731,-4.885242467281103
1789803840968,1789803855981,1789803900000,btc-updown-5m-1789803600,20.0,0.07,0.95,176.59,12.361300000000002,167.7605,0.88295,181.00475,1.025,176.59,-4.414749999999998
1789803856815,1789803871850,1789803900000,btc-updown-5m-1789803600,20.0,0.06,0.95,57.0,3.42,54.15,0.28500000000000003,57.855,1.015,57.0,-0.8549999999999969
1789803872444,1789803887459,1789803900000,btc-updown-5m-1789803600,20.0,0.06,0.96,28.57,1.7142,27.4272,0.14285,29.284249999999997,1.025,28.57,-0.7142499999999963
1789803888167,1789803903194,1789803900000,btc-updown-5m-1789803600,20.0,0.05,0.49,34.65,1.7325,16.9785,0.17325,18.884249999999998,0.545,34.65,15.76575
1789804338110,1789804353130,1789804500000,btc-updown-5m-1789804200,20.0,0.11,0.9,100.83,11.0913,90.747,0.50415,102.34245,1.015,100.83,-1.5124500000000012
1789804353466,1789804368518,1789804500000,btc-updown-5m-1789804200,20.0,0.11,0.91,127.81,14.0591,116.3071,0.63905,131.00525,1.025,127.81,-3.1952499999999873
1789804368957,1789804383964,1789804500000,btc-updown-5m-1789804200,20.0,0.1,0.91,59.49871358142048,5.949871358142048,54.14382935909264,0.2974935679071024,60.39119428514179,1.015,59.49871358142048,-0.8924807037213114
1789804726919,1789804741930,1789804800000,btc-updown-5m-1789804500,20.0,0.14,0.87,133.99,18.758600000000005,116.57130000000001,0.66995,135.99985,1.015,133.99,-2.00985
1789804742259,1789804757274,1789804800000,btc-updown-5m-1789804500,20.0,0.14,0.87,142.85714285714283,20.0,124.28571428571426,0.7142857142857142,145.0,1.015,142.85714285714283,-2.142857142857167
1789805230944,1789805246012,1789805400000,btc-updown-5m-1789805100,20.0,0.09,0.93,222.22222222222223,20.0,206.66666666666669,1.1111111111111112,227.7777777777778,1.025,222.22222222222223,-5.555555555555571
1789805246488,1789805261582,1789805400000,btc-updown-5m-1789805100,20.0,0.08,0.93,37.852889045752164,3.028231123660173,35.20318681254952,0.18926444522876082,38.420682381438446,1.015,37.852889045752164,-0.5677933356862823
1789805542424,1789805557595,1789805700000,btc-updown-5m-1789805400,20.0,0.14,0.87,133.32,18.6648,115.9884,0.6666,135.3198,1.015,133.32,-1.9997999999999934
1789805558224,1789805573303,1789805700000,btc-updown-5m-1789805400,20.0,0.14,0.88,118.46400519921777,16.58496072789049,104.24832457531163,0.5923200259960888,121.4256053291982,1.025,118.46400519921777,-2.9616001299804395
1789806077239,1789806092252,1789806300000,btc-updown-5m-1789806000,20.0,0.06,0.94,12.0,0.72,11.28,0.06,12.06,1.005,12.0,-0.0600000000000005
1789806093481,1789806108503,1789806300000,btc-updown-5m-1789806000,20.0,0.07,0.94,181.0,12.670000000000002,170.14,0.905,183.715,1.015,181.0,-2.7150000000000034
