id,anchor_ts_ms,hedge_ts_ms,market_slug,market_duration,direction,first_bid,first_ask,first_bid_qty,first_ask_qty,second_ask,second_ask_qty,executable_qty,pair_cost,gross_edge,market_end_ms
212620,1789820904295,1789820919327,btc-updown-5m-1789820700,5m,DOWN->UP,0.07,0.08,238.34,313.43,0.93,260.36,260.36,1.01,-0.010000000000000009,1789821000000
212648,1789820919859,1789820934863,btc-updown-5m-1789820700,5m,DOWN->UP,0.07,0.08,260.36,146.27,0.93,416.97,146.27,1.01,-0.010000000000000009,1789821000000
212678,1789820935341,1789820950369,btc-updown-5m-1789820700,5m,DOWN->UP,0.07,0.08,386.97,171.27,0.93,55.0,55.0,1.01,-0.010000000000000009,1789821000000
212708,1789820950982,1789820966098,btc-updown-5m-1789820700,5m,DOWN->UP,0.07,0.08,55.0,906.04,0.94,81.36,81.36,1.02,-0.020000000000000018,1789821000000
212738,1789820966490,1789820981574,btc-updown-5m-1789820700,5m,DOWN->UP,0.06,0.07,81.36,930.81,0.95,594.55,594.55,1.02,-0.020000000000000018,1789821000000
212768,1789820981848,1789820996943,btc-updown-5m-1789820700,5m,DOWN->UP,0.05,0.06,594.55,25.19,0.95,580.69,25.19,1.01,-0.010000000000000009,1789821000000
212798,1789820997915,1789821012931,btc-updown-5m-1789820700,5m,DOWN->UP,0.05,0.06,580.69,10.0,0.44,64.99,10.0,0.5,0.5,1789821000000
215598,1789821751938,1789821766968,btc-updown-5m-1789821600,5m,DOWN->UP,0.12,0.13,48.86,1369.2,0.88,43.86,43.86,1.01,-0.010000000000000009,1789821900000
215656,1789821767602,1789821782638,btc-updown-5m-1789821600,5m,DOWN->UP,0.12,0.13,43.86,671.23,0.89,133.87,133.87,1.02,-0.020000000000000018,1789821900000
215716,1789821783052,1789821798124,btc-updown-5m-1789821600,5m,DOWN->UP,0.11,0.12,133.87,452.96,0.89,105.0,105.0,1.01,-0.010000000000000009,1789821900000
215774,1789821798634,1789821813696,btc-updown-5m-1789821600,5m,DOWN->UP,0.11,0.12,105.0,542.53,0.89,100.0,100.0,1.01,-0.010000000000000009,1789821900000
215834,1789821814319,1789821829330,btc-updown-5m-1789821600,5m,DOWN->UP,0.11,0.12,100.0,565.5,0.89,100.0,100.0,1.01,-0.010000000000000009,1789821900000
215894,1789821829773,1789821844823,btc-updown-5m-1789821600,5m,DOWN->UP,0.11,0.12,100.0,646.53,0.89,50.0,50.0,1.01,-0.010000000000000009,1789821900000
215956,1789821845389,1789821860474,btc-updown-5m-1789821600,5m,DOWN->UP,0.11,0.12,50.0,697.53,0.89,50.0,50.0,1.01,-0.010000000000000009,1789821900000
216000,1789821860777,1789821875787,btc-updown-5m-1789821600,5m,DOWN->UP,0.11,0.12,50.0,760.5,0.9,198.07,198.07,1.02,-0.020000000000000018,1789821900000
216030,1789821876160,1789821891185,btc-updown-5m-1789821600,5m,DOWN->UP,0.1,0.11,203.82,523.45,0.9,159.96,159.96,1.01,-0.010000000000000009,1789821900000
216060,1789821891842,1789821906871,btc-updown-5m-1789821600,5m,DOWN->UP,0.1,0.11,159.96,1220.0,0.64,6.4,6.4,0.75,0.25,1789821900000
217594,1789822338628,1789822353674,btc-updown-5m-1789822200,5m,DOWN->UP,0.05,0.06,445.39,144.35,0.95,453.39,144.35,1.01,-0.010000000000000009,1789822500000
217654,1789822353977,1789822368977,btc-updown-5m-1789822200,5m,DOWN->UP,0.05,0.06,453.39,38.0,0.95,616.37,38.0,1.01,-0.010000000000000009,1789822500000
217714,1789822369568,1789822384600,btc-updown-5m-1789822200,5m,DOWN->UP,0.05,0.06,616.37,24.68,0.93,472.98,24.68,0.99,0.010000000000000009,1789822500000
217774,1789822384963,1789822400029,btc-updown-5m-1789822200,5m,DOWN->UP,0.07,0.08,487.98,147.42,0.93,601.14,147.42,1.01,-0.010000000000000009,1789822500000
217834,1789822400617,1789822415663,btc-updown-5m-1789822200,5m,DOWN->UP,0.07,0.08,601.14,92.42,0.93,746.47,92.42,1.01,-0.010000000000000009,1789822500000
217892,1789822416318,1789822431323,btc-updown-5m-1789822200,5m,DOWN->UP,0.07,0.08,746.47,67.42,0.92,442.98,67.42,1.0,0.0,1789822500000
217950,1789822431395,1789822446440,btc-updown-5m-1789822200,5m,DOWN->UP,0.08,0.09,442.98,164.78,0.92,1109.98,164.78,1.01,-0.010000000000000009,1789822500000
218006,1789822446573,1789822461615,btc-updown-5m-1789822200,5m,DOWN->UP,0.08,0.09,1109.98,97.62,0.92,1336.74,97.62,1.01,-0.010000000000000009,1789822500000
218064,1789822462553,1789822478008,btc-updown-5m-1789822200,5m,DOWN->UP,0.09,0.12,142.99,230.1,0.9,183.71,183.71,1.02,-0.020000000000000018,1789822500000
218122,1789822478569,1789822493626,btc-updown-5m-1789822200,5m,DOWN->UP,0.1,0.11,178.71,168.58,0.9,92.59,92.59,1.01,-0.010000000000000009,1789822500000
218182,1789822494487,1789822509535,btc-updown-5m-1789822200,5m,DOWN->UP,0.1,0.11,92.59,211.07,0.54,19.59,19.59,0.65,0.35,1789822500000
220360,1789823065912,1789823080951,btc-updown-5m-1789822800,5m,DOWN->UP,0.07,0.08,29.0,157.5,0.93,21.47,21.47,1.01,-0.010000000000000009,1789823100000
220420,1789823081485,1789823096519,btc-updown-5m-1789822800,5m,DOWN->UP,0.07,0.08,21.47,240.0,0.94,100.0,100.0,1.02,-0.020000000000000018,1789823100000
220480,1789823097223,1789823112267,btc-updown-5m-1789822800,5m,DOWN->UP,0.06,0.07,29.0,84.0,0.5,120.12,84.0,0.5700000000000001,0.42999999999999994,1789823100000
223082,1789823850775,1789823865809,btc-updown-5m-1789823700,5m,DOWN->UP,0.03,0.04,215.42,1171.44,0.97,205.04,205.04,1.01,-0.010000000000000009,1789824000000
223142,1789823866324,1789823881367,btc-updown-5m-1789823700,5m,DOWN->UP,0.03,0.04,205.04,1268.78,0.98,1421.84,1268.78,1.02,-0.020000000000000018,1789824000000
223202,1789823881832,1789823896843,btc-updown-5m-1789823700,5m,DOWN->UP,0.02,0.03,1421.84,359.5,0.98,2226.49,359.5,1.01,-0.010000000000000009,1789824000000
223262,1789823897754,1789823912783,btc-updown-5m-1789823700,5m,DOWN->UP,0.02,0.03,2226.49,380.5,0.98,1503.31,380.5,1.01,-0.010000000000000009,1789824000000
223322,1789823913347,1789823928350,btc-updown-5m-1789823700,5m,DOWN->UP,0.02,0.03,2079.18,379.18,0.98,1475.92,379.18,1.01,-0.010000000000000009,1789824000000
223378,1789823928693,1789823943730,btc-updown-5m-1789823700,5m,DOWN->UP,0.02,0.03,1395.1,458.12,0.98,3250.15,458.12,1.01,-0.010000000000000009,1789824000000
223438,1789823944263,1789823959329,btc-updown-5m-1789823700,5m,DOWN->UP,0.02,0.03,3250.15,294.0,0.97,2234.56,294.0,1.0,0.0,1789824000000
223498,1789823960104,1789823975161,btc-updown-5m-1789823700,5m,DOWN->UP,0.03,0.04,2282.25,87.57,0.97,741.93,87.57,1.01,-0.010000000000000009,1789824000000
223554,1789823975329,1789823990348,btc-updown-5m-1789823700,5m,DOWN->UP,0.03,0.04,741.93,85.01,0.97,1497.0,85.01,1.01,-0.010000000000000009,1789824000000
223610,1789823990796,1789824005826,btc-updown-5m-1789823700,5m,DOWN->UP,0.03,0.04,1491.96,230.3,0.28,215.99,215.99,0.32,0.6799999999999999,1789824000000
226652,1789824816763,1789824831797,btc-updown-5m-1789824600,5m,DOWN->UP,0.06,0.07,14.03,694.99,0.94,3.39,3.39,1.01,-0.010000000000000009,1789824900000
226712,1789824832776,1789824847798,btc-updown-5m-1789824600,5m,DOWN->UP,0.06,0.07,3.39,844.99,0.95,152.0,152.0,1.02,-0.020000000000000018,1789824900000
226774,1789824848630,1789824863708,btc-updown-5m-1789824600,5m,DOWN->UP,0.05,0.06,147.0,683.99,0.96,139.69,139.69,1.02,-0.020000000000000018,1789824900000
226832,1789824864420,1789824879468,btc-updown-5m-1789824600,5m,DOWN->UP,0.04,0.05,144.69,533.99,0.97,914.39,533.99,1.02,-0.020000000000000018,1789824900000
226894,1789824880132,1789824895168,btc-updown-5m-1789824600,5m,DOWN->UP,0.03,0.04,914.39,250.65,0.97,1040.61,250.65,1.01,-0.010000000000000009,1789824900000
226954,1789824895465,1789824910538,btc-updown-5m-1789824600,5m,DOWN->UP,0.03,0.04,1040.61,194.0,0.52,213.99,194.0,0.56,0.43999999999999995,1789824900000
230094,1789825740860,1789825755877,btc-updown-5m-1789825500,5m,DOWN->UP,0.04,0.05,189.0,144.0,0.94,100.18,100.18,0.99,0.010000000000000009,1789825800000
230154,1789825756626,1789825771638,btc-updown-5m-1789825500,5m,DOWN->UP,0.06,0.07,105.18,98.0,0.94,80.0,80.0,1.01,-0.010000000000000009,1789825800000
230214,1789825772404,1789825787448,btc-updown-5m-1789825500,5m,DOWN->UP,0.06,0.07,80.0,388.0,0.94,52.62,52.62,1.01,-0.010000000000000009,1789825800000
230274,1789825788158,1789825803180,btc-updown-5m-1789825500,5m,DOWN->UP,0.06,0.07,52.62,642.42,0.5,147.59,147.59,0.5700000000000001,0.42999999999999994,1789825800000
231150,1789826019513,1789826034515,btc-updown-5m-1789825800,5m,DOWN->UP,0.06,0.07,375.23,197.0,0.94,181.7,181.7,1.01,-0.010000000000000009,1789826100000
231208,1789826035275,1789826050307,btc-updown-5m-1789825800,5m,DOWN->UP,0.06,0.07,230.16,248.42,0.94,385.47,248.42,1.01,-0.010000000000000009,1789826100000
231270,1789826051139,1789826066226,btc-updown-5m-1789825800,5m,DOWN->UP,0.06,0.07,197.7,198.42,0.95,513.56,198.42,1.02,-0.020000000000000018,1789826100000
231326,1789826066736,1789826082661,btc-updown-5m-1789825800,5m,DOWN->UP,0.05,0.06,521.45,138.99,0.95,594.26,138.99,1.01,-0.010000000000000009,1789826100000
231386,1789826082661,1789826097744,btc-updown-5m-1789825800,5m,DOWN->UP,0.05,0.06,594.26,103.15,0.95,554.55,103.15,1.01,-0.010000000000000009,1789826100000
231444,1789826098262,1789826113265,btc-updown-5m-1789825800,5m,DOWN->UP,0.05,0.06,552.28,103.15,0.5,1082.42,103.15,0.56,0.43999999999999995,1789826100000
233524,1789826677053,1789826692111,btc-updown-5m-1789826400,5m,DOWN->UP,0.01,0.02,3017.29,526.0,0.99,2815.13,526.0,1.01,-0.010000000000000009,1789826700000
233584,1789826692760,1789826707771,btc-updown-5m-1789826400,5m,DOWN->UP,0.01,0.02,2805.13,182.43,0.64,177.32,177.32,0.66,0.33999999999999997,1789826700000
234126,1789826845947,1789826860962,btc-updown-5m-1789826700,5m,DOWN->UP,0.03,0.04,1484.53,100.0,0.96,85.0,85.0,1.0,0.0,1789827000000
234188,1789826861665,1789826876709,btc-updown-5m-1789826700,5m,DOWN->UP,0.04,0.05,85.0,767.67,0.96,69.79,69.79,1.01,-0.010000000000000009,1789827000000
234248,1789826877030,1789826892316,btc-updown-5m-1789826700,5m,DOWN->UP,0.04,0.05,69.79,743.43,0.97,1035.44,743.43,1.02,-0.020000000000000018,1789827000000
234306,1789826892550,1789826907556,btc-updown-5m-1789826700,5m,DOWN->UP,0.03,0.04,1035.44,168.98,0.97,1418.99,168.98,1.01,-0.010000000000000009,1789827000000
234366,1789826908011,1789826923062,btc-updown-5m-1789826700,5m,DOWN->UP,0.03,0.04,1413.97,239.1,0.97,1409.05,239.1,1.01,-0.010000000000000009,1789827000000
234428,1789826923556,1789826938613,btc-updown-5m-1789826700,5m,DOWN->UP,0.03,0.04,1404.05,223.8,0.97,1206.82,223.8,1.01,-0.010000000000000009,1789827000000
234488,1789826939465,1789826954507,btc-updown-5m-1789826700,5m,DOWN->UP,0.03,0.04,1206.82,223.8,0.97,1106.7,223.8,1.01,-0.010000000000000009,1789827000000
234544,1789826954662,1789826969721,btc-updown-5m-1789826700,5m,DOWN->UP,0.03,0.04,1106.7,250.66,0.97,345.1,250.66,1.01,-0.010000000000000009,1789827000000
234604,1789826970286,1789826985317,btc-updown-5m-1789826700,5m,DOWN->UP,0.03,0.04,345.1,793.37,0.97,334.94,334.94,1.01,-0.010000000000000009,1789827000000
234666,1789826986215,1789827002584,btc-updown-5m-1789826700,5m,DOWN->UP,0.03,0.04,334.94,762.36,0.48,282.48,282.48,0.52,0.48,1789827000000
236362,1789827434138,1789827449295,btc-updown-5m-1789827300,5m,DOWN->UP,0.08,0.09,563.88,72.39,0.92,572.79,72.39,1.01,-0.010000000000000009,1789827600000
236420,1789827449688,1789827464717,btc-updown-5m-1789827300,5m,DOWN->UP,0.08,0.09,572.79,94.75,0.92,67.7,67.7,1.01,-0.010000000000000009,1789827600000
236476,1789827464812,1789827479850,btc-updown-5m-1789827300,5m,DOWN->UP,0.08,0.09,67.7,446.33,0.92,40.82,40.82,1.01,-0.010000000000000009,1789827600000
236536,1789827480416,1789827495485,btc-updown-5m-1789827300,5m,DOWN->UP,0.08,0.09,40.82,533.33,0.92,27.03,27.03,1.01,-0.010000000000000009,1789827600000
236592,1789827495485,1789827510488,btc-updown-5m-1789827300,5m,DOWN->UP,0.08,0.09,27.03,589.21,0.92,25.7,25.7,1.01,-0.010000000000000009,1789827600000
236654,1789827511425,1789827526463,btc-updown-5m-1789827300,5m,DOWN->UP,0.08,0.09,25.7,655.94,0.93,184.0,184.0,1.02,-0.020000000000000018,1789827600000
236714,1789827527766,1789827542866,btc-updown-5m-1789827300,5m,DOWN->UP,0.07,0.08,184.0,717.49,0.93,20.0,20.0,1.01,-0.010000000000000009,1789827600000
236774,1789827543694,1789827558700,btc-updown-5m-1789827300,5m,DOWN->UP,0.07,0.08,40.0,758.77,0.93,71.84,71.84,1.01,-0.010000000000000009,1789827600000
236834,1789827559488,1789827574526,btc-updown-5m-1789827300,5m,DOWN->UP,0.07,0.08,41.84,793.77,0.94,84.0,84.0,1.02,-0.020000000000000018,1789827600000
236902,1789827574944,1789827600664,btc-updown-5m-1789827300,5m,DOWN->UP,0.06,0.07,34.0,223.99,0.6,5.0,5.0,0.6699999999999999,0.33000000000000007,1789827600000
237356,1789827711776,1789827726792,btc-updown-5m-1789827600,5m,DOWN->UP,0.06,0.07,722.44,160.18,0.94,787.96,160.18,1.01,-0.010000000000000009,1789827900000
237408,1789827726956,1789827741965,btc-updown-5m-1789827600,5m,DOWN->UP,0.06,0.07,792.96,118.12,0.94,797.96,118.12,1.01,-0.010000000000000009,1789827900000
237462,1789827742198,1789827757501,btc-updown-5m-1789827600,5m,DOWN->UP,0.06,0.07,797.96,103.83,0.94,1470.04,103.83,1.01,-0.010000000000000009,1789827900000
237522,1789827757721,1789827772731,btc-updown-5m-1789827600,5m,DOWN->UP,0.06,0.07,1492.04,250.0,0.93,433.02,250.0,1.0,0.0,1789827900000
237582,1789827773456,1789827788479,btc-updown-5m-1789827600,5m,DOWN->UP,0.07,0.09,688.02,38.23,0.93,1043.99,38.23,1.02,-0.020000000000000018,1789827900000
237642,1789827789227,1789827804228,btc-updown-5m-1789827600,5m,DOWN->UP,0.07,0.08,1043.99,60.0,0.7,555.19,60.0,0.7799999999999999,0.22000000000000008,1789827900000
238442,1789828037166,1789828052187,btc-updown-5m-1789827900,5m,DOWN->UP,0.13,0.14,10.0,511.7,0.88,533.03,511.7,1.02,-0.020000000000000018,1789828200000
238470,1789828052614,1789828067667,btc-updown-5m-1789827900,5m,DOWN->UP,0.12,0.13,408.03,160.0,0.88,261.93,160.0,1.01,-0.010000000000000009,1789828200000
238500,1789828068275,1789828083338,btc-updown-5m-1789827900,5m,DOWN->UP,0.12,0.13,261.93,155.0,0.87,111.63,111.63,1.0,0.0,1789828200000
238530,1789828083772,1789828098779,btc-updown-5m-1789827900,5m,DOWN->UP,0.13,0.14,111.63,242.62,0.88,248.23,242.62,1.02,-0.020000000000000018,1789828200000
238560,1789828099614,1789828114636,btc-updown-5m-1789827900,5m,DOWN->UP,0.12,0.13,253.83,118.36,0.88,175.3,118.36,1.01,-0.010000000000000009,1789828200000
238588,1789828114816,1789828129888,btc-updown-5m-1789827900,5m,DOWN->UP,0.12,0.13,175.3,119.0,0.87,93.51,93.51,1.0,0.0,1789828200000
238618,1789828130114,1789828145136,btc-updown-5m-1789827900,5m,DOWN->UP,0.13,0.14,88.51,432.77,0.88,128.23,128.23,1.02,-0.020000000000000018,1789828200000
238648,1789828145857,1789828160868,btc-updown-5m-1789827900,5m,DOWN->UP,0.12,0.13,135.26,248.99,0.88,10.0,10.0,1.01,-0.010000000000000009,1789828200000
238678,1789828161517,1789828176570,btc-updown-5m-1789827900,5m,DOWN->UP,0.12,0.13,10.0,1282.8,0.89,125.0,125.0,1.02,-0.020000000000000018,1789828200000
238708,1789828177318,1789828192350,btc-updown-5m-1789827900,5m,DOWN->UP,0.11,0.12,141.0,258.99,0.89,102.24,102.24,1.01,-0.010000000000000009,1789828200000
238736,1789828193354,1789828208370,btc-updown-5m-1789827900,5m,DOWN->UP,0.11,0.12,102.24,563.75,0.74,341.53,341.53,0.86,0.14,1789828200000
239554,1789828419788,1789828436354,btc-updown-5m-1789828200,5m,DOWN->UP,0.1,0.11,181.29,493.57,0.9,61.0,61.0,1.01,-0.010000000000000009,1789828500000
239608,1789828436354,1789828451402,btc-updown-5m-1789828200,5m,DOWN->UP,0.1,0.11,61.0,583.57,0.91,197.0,197.0,1.02,-0.020000000000000018,1789828500000
239668,1789828452274,1789828467305,btc-updown-5m-1789828200,5m,DOWN->UP,0.09,0.1,227.0,363.22,0.91,197.79,197.79,1.01,-0.010000000000000009,1789828500000
239726,1789828467805,1789828483044,btc-updown-5m-1789828200,5m,DOWN->UP,0.09,0.1,197.79,517.59,0.06,5.0,5.0,0.16,0.84,1789828500000
245568,1789830135773,1789830150786,btc-updown-5m-1789830000,5m,DOWN->UP,0.07,0.08,11.76,317.74,0.94,684.07,317.74,1.02,-0.020000000000000018,1789830300000
245622,1789830152741,1789830167775,btc-updown-5m-1789830000,5m,DOWN->UP,0.06,0.07,681.96,241.24,0.94,209.87,209.87,1.01,-0.010000000000000009,1789830300000
245680,1789830168534,1789830183540,btc-updown-5m-1789830000,5m,DOWN->UP,0.06,0.07,214.87,231.48,0.94,980.96,231.48,1.01,-0.010000000000000009,1789830300000
245740,1789830184226,1789830199403,btc-updown-5m-1789830000,5m,DOWN->UP,0.06,0.07,978.29,202.0,0.94,270.98,202.0,1.01,-0.010000000000000009,1789830300000
245798,1789830199403,1789830214606,btc-updown-5m-1789830000,5m,DOWN->UP,0.06,0.07,270.98,332.0,0.94,290.98,290.98,1.01,-0.010000000000000009,1789830300000
247782,1789830850060,1789830865107,btc-updown-5m-1789830600,5m,DOWN->UP,0.13,0.14,84.99,111.84,0.87,254.11,111.84,1.01,-0.010000000000000009,1789830900000
247810,1789830865230,1789830880271,btc-updown-5m-1789830600,5m,DOWN->UP,0.13,0.14,254.11,110.19,0.95,85.57,85.57,1.0899999999999999,-0.08999999999999986,1789830900000
247840,1789830881777,1789830896824,btc-updown-5m-1789830600,5m,DOWN->UP,0.05,0.06,85.57,143.38,0.96,130.0,130.0,1.02,-0.020000000000000018,1789830900000
247870,1789830897788,1789830912843,btc-updown-5m-1789830600,5m,DOWN->UP,0.04,0.05,135.0,104.0,0.45,3.22,3.22,0.5,0.5,1789830900000
251388,1789831939595,1789831954649,btc-updown-5m-1789831800,5m,DOWN->UP,0.06,0.07,364.34,35.0,0.93,215.58,35.0,1.0,0.0,1789832100000
251446,1789831955245,1789831970266,btc-updown-5m-1789831800,5m,DOWN->UP,0.07,0.08,215.58,500.68,0.93,66.43,66.43,1.01,-0.010000000000000009,1789832100000
251506,1789831970790,1789831985832,btc-updown-5m-1789831800,5m,DOWN->UP,0.07,0.08,66.43,632.71,0.93,60.35,60.35,1.01,-0.010000000000000009,1789832100000
251564,1789831986429,1789832001440,btc-updown-5m-1789831800,5m,DOWN->UP,0.07,0.08,60.35,652.71,0.93,50.35,50.35,1.01,-0.010000000000000009,1789832100000
251626,1789832002097,1789832017139,btc-updown-5m-1789831800,5m,DOWN->UP,0.07,0.08,50.35,654.63,0.93,45.35,45.35,1.01,-0.010000000000000009,1789832100000
251686,1789832017492,1789832032531,btc-updown-5m-1789831800,5m,DOWN->UP,0.07,0.08,45.35,657.63,0.94,105.0,105.0,1.02,-0.020000000000000018,1789832100000
251744,1789832033030,1789832048072,btc-updown-5m-1789831800,5m,DOWN->UP,0.06,0.07,100.0,367.93,0.94,135.0,135.0,1.01,-0.010000000000000009,1789832100000
251804,1789832048525,1789832063531,btc-updown-5m-1789831800,5m,DOWN->UP,0.06,0.07,135.0,646.79,0.94,20.0,20.0,1.01,-0.010000000000000009,1789832100000
251864,1789832064057,1789832079083,btc-updown-5m-1789831800,5m,DOWN->UP,0.06,0.07,20.0,735.59,0.95,101.46,101.46,1.02,-0.020000000000000018,1789832100000
251940,1789832079423,1789832102192,btc-updown-5m-1789831800,5m,DOWN->UP,0.05,0.06,101.46,469.47,0.5,180.01,180.01,0.56,0.43999999999999995,1789832100000
252832,1789832325352,1789832340417,btc-updown-5m-1789832100,5m,DOWN->UP,0.06,0.07,628.68,316.43,0.95,884.24,316.43,1.02,-0.020000000000000018,1789832400000
252892,1789832340936,1789832355961,btc-updown-5m-1789832100,5m,DOWN->UP,0.05,0.06,884.24,54.99,0.94,90.0,54.99,1.0,0.0,1789832400000
252952,1789832356438,1789832371465,btc-updown-5m-1789832100,5m,DOWN->UP,0.06,0.07,95.0,1143.44,0.94,55.0,55.0,1.01,-0.010000000000000009,1789832400000
253012,1789832372308,1789832387385,btc-updown-5m-1789832100,5m,DOWN->UP,0.06,0.07,55.0,1206.15,0.95,45.0,45.0,1.02,-0.020000000000000018,1789832400000
253072,1789832388315,1789832403407,btc-updown-5m-1789832100,5m,DOWN->UP,0.05,0.06,45.0,757.99,0.61,412.17,412.17,0.6699999999999999,0.33000000000000007,1789832400000
253518,1789832629586,1789832644623,btc-updown-5m-1789832400,5m,DOWN->UP,0.01,0.02,200.0,381.0,0.99,2545.0,381.0,1.01,-0.010000000000000009,1789832700000
253546,1789832645197,1789832660203,btc-updown-5m-1789832400,5m,DOWN->UP,0.01,0.02,2566.0,260.85,0.99,2760.45,260.85,1.01,-0.010000000000000009,1789832700000
253576,1789832660743,1789832675747,btc-updown-5m-1789832400,5m,DOWN->UP,0.01,0.02,2760.45,154.74,0.98,489.33,154.74,1.0,0.0,1789832700000
253594,1789832676537,1789832701019,btc-updown-5m-1789832400,5m,DOWN->UP,0.02,0.03,489.33,69.45,0.51,20.5,20.5,0.54,0.45999999999999996,1789832700000
255408,1789833232913,1789833247937,btc-updown-5m-1789833000,5m,DOWN->UP,0.13,0.14,15.0,50.0,0.87,96.0,50.0,1.01,-0.010000000000000009,1789833300000
255466,1789833248478,1789833263537,btc-updown-5m-1789833000,5m,DOWN->UP,0.13,0.14,96.0,186.65,0.87,74.66,74.66,1.01,-0.010000000000000009,1789833300000
255526,1789833264009,1789833279033,btc-updown-5m-1789833000,5m,DOWN->UP,0.13,0.14,87.63,437.59,0.87,126.94,126.94,1.01,-0.010000000000000009,1789833300000
255584,1789833279642,1789833294671,btc-updown-5m-1789833000,5m,DOWN->UP,0.13,0.14,126.94,581.48,0.87,82.47,82.47,1.01,-0.010000000000000009,1789833300000
255644,1789833295290,1789833310355,btc-updown-5m-1789833000,5m,DOWN->UP,0.13,0.14,82.47,708.65,0.31,366.06,366.06,0.45,0.55,1789833300000
262198,1789835340704,1789835355894,btc-updown-5m-1789835100,5m,DOWN->UP,0.09,0.1,179.18,201.0,0.91,158.19,158.19,1.01,-0.010000000000000009,1789835400000
262252,1789835355894,1789835371026,btc-updown-5m-1789835100,5m,DOWN->UP,0.09,0.1,158.19,88.56,0.91,10.31,10.31,1.01,-0.010000000000000009,1789835400000
262312,1789835371609,1789835386658,btc-updown-5m-1789835100,5m,DOWN->UP,0.09,0.1,10.31,173.56,0.94,26.3,26.3,1.04,-0.040000000000000036,1789835400000
262368,1789835386830,1789835401858,btc-updown-5m-1789835100,5m,DOWN->UP,0.06,0.1,26.3,820.56,0.31,70.77,70.77,0.41000000000000003,0.59,1789835400000
265000,1789836096406,1789836111453,btc-updown-5m-1789836000,5m,DOWN->UP,0.12,0.13,5.0,315.02,0.88,20.0,20.0,1.01,-0.010000000000000009,1789836300000
265058,1789836112523,1789836127542,btc-updown-5m-1789836000,5m,DOWN->UP,0.12,0.13,20.0,315.02,0.88,774.89,315.02,1.01,-0.010000000000000009,1789836300000
265118,1789836127905,1789836142945,btc-updown-5m-1789836000,5m,DOWN->UP,0.12,0.13,724.89,50.0,0.88,633.97,50.0,1.01,-0.010000000000000009,1789836300000
265178,1789836143490,1789836158528,btc-updown-5m-1789836000,5m,DOWN->UP,0.12,0.13,633.97,162.6,0.87,1457.33,162.6,1.0,0.0,1789836300000
265236,1789836159036,1789836174094,btc-updown-5m-1789836000,5m,DOWN->UP,0.13,0.14,1597.33,202.43,0.87,442.94,202.43,1.01,-0.010000000000000009,1789836300000
265294,1789836174094,1789836189100,btc-updown-5m-1789836000,5m,DOWN->UP,0.13,0.14,442.94,166.71,0.87,558.94,166.71,1.01,-0.010000000000000009,1789836300000
265354,1789836190035,1789836205080,btc-updown-5m-1789836000,5m,DOWN->UP,0.13,0.14,558.94,99.21,0.87,512.94,99.21,1.01,-0.010000000000000009,1789836300000
265414,1789836205553,1789836220562,btc-updown-5m-1789836000,5m,DOWN->UP,0.13,0.14,512.94,99.21,0.86,456.33,99.21,1.0,0.0,1789836300000
