anchor_ts_ms,hedge_ts_ms,settle_ts,market_slug,leg1_budget,first_ask,second_ask,qty,leg1_cost,leg2_cost,friction,total_cost,pair_cost_net,status,payout,pnl
1789812813928,1789812828933,1789812828933,btc-updown-5m-1789812600,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
1789812829499,1789812844544,1789812844544,btc-updown-5m-1789812600,10.0,0.08,0.95,60.26,4.8208,57.24699999999999,0.3013,62.36909999999999,1.035,SETTLED,60.26,-2.109099999999991
1789812845106,1789812860364,1789812860364,btc-updown-5m-1789812600,10.0,0.06,0.96,105.16,6.3096,100.9536,0.5258,107.789,1.025,SETTLED,105.16,-2.629000000000005
1789812860719,1789812875732,1789812875732,btc-updown-5m-1789812600,10.0,0.05,0.97,200.0,10.0,194.0,1.0,205.0,1.025,SETTLED,200.0,-5.0
1789812876172,1789812904077,1789812904077,btc-updown-5m-1789812600,10.0,0.04,0.6,215.66,8.6264,129.396,1.0783,139.1007,0.645,SETTLED,215.66,76.55930000000001
1789813332015,1789813347049,1789813347049,btc-updown-5m-1789813200,10.0,0.12,0.89,83.33333333333334,10.0,74.16666666666667,0.41666666666666674,84.58333333333334,1.015,SETTLED,83.33333333333334,-1.25
1789813347551,1789813362569,1789813362569,btc-updown-5m-1789813200,10.0,0.12,0.88,83.33333333333334,10.0,73.33333333333334,0.41666666666666674,83.75000000000001,1.005,SETTLED,83.33333333333334,-0.4166666666666714
1789813363009,1789813378058,1789813378058,btc-updown-5m-1789813200,10.0,0.13,0.87,5.0,0.65,4.35,0.025,5.025,1.005,SETTLED,5.0,-0.025000000000000355
1789813378610,1789813393658,1789813393658,btc-updown-5m-1789813200,10.0,0.14,0.87,71.42857142857142,10.0,62.14285714285713,0.3571428571428571,72.5,1.015,SETTLED,71.42857142857142,-1.0714285714285836
1789813394072,1789813409149,1789813409149,btc-updown-5m-1789813200,10.0,0.14,0.87,71.42857142857142,10.0,62.14285714285713,0.3571428571428571,72.5,1.015,SETTLED,71.42857142857142,-1.0714285714285836
1789813409751,1789813424771,1789813424771,btc-updown-5m-1789813200,10.0,0.14,0.87,71.42857142857142,10.0,62.14285714285713,0.3571428571428571,72.5,1.015,SETTLED,71.42857142857142,-1.0714285714285836
1789813425500,1789813440518,1789813440518,btc-updown-5m-1789813200,10.0,0.14,0.87,71.42857142857142,10.0,62.14285714285713,0.3571428571428571,72.5,1.015,SETTLED,71.42857142857142,-1.0714285714285836
1789813441239,1789813456298,1789813456298,btc-updown-5m-1789813200,10.0,0.14,0.87,52.49,7.348600000000001,45.6663,0.26245,53.27735,1.015,SETTLED,52.49,-0.7873499999999964
1789813457051,1789813472158,1789813472158,btc-updown-5m-1789813200,10.0,0.14,0.88,65.0,9.100000000000001,57.2,0.325,66.62500000000001,1.025,SETTLED,65.0,-1.6250000000000142
1789813472858,1789813502552,1789813502552,btc-updown-5m-1789813200,10.0,0.13,0.57,76.92307692307692,10.0,43.84615384615384,0.3846153846153846,54.230769230769226,0.705,SETTLED,76.92307692307692,22.692307692307693
1789814859855,1789814874863,1789814874863,btc-updown-5m-1789814700,10.0,0.06,0.95,138.0,8.28,131.1,0.6900000000000001,140.07,1.015,SETTLED,138.0,-2.069999999999993
1789814875233,1789814890274,1789814890274,btc-updown-5m-1789814700,10.0,0.06,0.95,148.0,8.879999999999999,140.6,0.74,150.22,1.015,SETTLED,148.0,-2.219999999999999
1789814890696,1789814905761,1789814905761,btc-updown-5m-1789814700,10.0,0.06,0.95,166.66666666666669,10.0,158.33333333333334,0.8333333333333335,169.16666666666669,1.015,SETTLED,166.66666666666669,-2.5
1789814906455,1789814921466,1789814921466,btc-updown-5m-1789814700,10.0,0.06,0.95,155.4,9.324,147.63,0.777,157.731,1.015,SETTLED,155.4,-2.330999999999989
1789814921927,1789814936960,1789814936960,btc-updown-5m-1789814700,10.0,0.06,0.95,83.57,5.0142,79.3915,0.41785,84.82355,1.015,SETTLED,83.57,-1.2535500000000042
1789814937429,1789814952446,1789814952446,btc-updown-5m-1789814700,10.0,0.06,0.95,80.82,4.8492,76.779,0.40409999999999996,82.03229999999999,1.015,SETTLED,80.82,-1.212299999999999
1789814953067,1789814968121,1789814968121,btc-updown-5m-1789814700,10.0,0.06,0.95,70.82,4.249199999999999,67.279,0.35409999999999997,71.8823,1.015,SETTLED,70.82,-1.0623000000000076
1789814969153,1789814984338,1789814984338,btc-updown-5m-1789814700,10.0,0.06,0.95,125.82,7.549199999999999,119.52899999999998,0.6291,127.70729999999998,1.015,SETTLED,125.82,-1.887299999999982
1789814985190,1789815000455,1789815000455,btc-updown-5m-1789814700,10.0,0.06,0.54,60.0,3.5999999999999996,32.400000000000006,0.3,36.300000000000004,0.6050000000000001,SETTLED,60.0,23.699999999999996
1789815755019,1789815770038,1789815770038,btc-updown-5m-1789815600,10.0,0.06,0.95,129.43,7.7658000000000005,122.9585,0.64715,131.37145,1.015,SETTLED,129.43,-1.9414500000000032
1789815770408,1789815785424,1789815785424,btc-updown-5m-1789815600,10.0,0.06,0.95,140.2,8.411999999999999,133.18999999999997,0.701,142.30299999999997,1.015,SETTLED,140.2,-2.10299999999998
1789815785780,1789815800813,1789815800813,btc-updown-5m-1789815600,10.0,0.06,0.96,166.66666666666669,10.0,160.0,0.8333333333333335,170.83333333333334,1.025,SETTLED,166.66666666666669,-4.166666666666657
1789815801396,1789815816436,1789815816436,btc-updown-5m-1789815600,10.0,0.05,0.96,200.0,10.0,192.0,1.0,203.0,1.015,SETTLED,200.0,-3.0
1789815817351,1789815832373,1789815832373,btc-updown-5m-1789815600,10.0,0.05,0.96,200.0,10.0,192.0,1.0,203.0,1.015,SETTLED,200.0,-3.0
1789815833144,1789815848153,1789815848153,btc-updown-5m-1789815600,10.0,0.05,0.96,179.37,8.9685,172.1952,0.89685,182.06055,1.015,SETTLED,179.37,-2.6905500000000018
1789815848778,1789815863866,1789815863866,btc-updown-5m-1789815600,10.0,0.05,0.97,114.28,5.714,110.8516,0.5714,117.137,1.025,SETTLED,114.28,-2.8569999999999993
1789815864353,1789815879380,1789815879380,btc-updown-5m-1789815600,10.0,0.04,0.97,89.99,3.5995999999999997,87.29029999999999,0.44994999999999996,91.33984999999998,1.015,SETTLED,89.99,-1.3498499999999893
1789815879829,1789815903471,1789815903471,btc-updown-5m-1789815600,10.0,0.04,0.51,250.0,10.0,127.5,1.25,138.75,0.555,SETTLED,250.0,111.25
1789818541616,1789818556632,1789818556632,btc-updown-5m-1789818300,10.0,0.14,0.86,71.42857142857142,10.0,61.428571428571416,0.3571428571428571,71.78571428571428,1.005,SETTLED,71.42857142857142,-0.3571428571428612
1789819633534,1789819648567,1789819648567,btc-updown-5m-1789819500,10.0,0.11,0.9,78.24,8.606399999999999,70.416,0.3912,79.41359999999999,1.015,SETTLED,78.24,-1.1735999999999933
1789819648670,1789819663675,1789819663675,btc-updown-5m-1789819500,10.0,0.11,0.9,84.59,9.3049,76.131,0.42295000000000005,85.85885,1.015,SETTLED,84.59,-1.2688500000000005
1789819664151,1789819679189,1789819679189,btc-updown-5m-1789819500,10.0,0.11,0.9,9.12,1.0031999999999999,8.208,0.045599999999999995,9.2568,1.015,SETTLED,9.12,-0.13680000000000092
1789819679922,1789819694933,1789819694933,btc-updown-5m-1789819500,10.0,0.11,0.96,90.9090909090909,10.0,87.27272727272727,0.45454545454545453,97.72727272727272,1.075,SETTLED,90.9090909090909,-6.818181818181813
1789819695789,1789819710829,1789819710829,btc-updown-5m-1789819500,10.0,0.05,0.98,161.0,8.05,157.78,0.805,166.63500000000002,1.035,SETTLED,161.0,-5.635000000000019
1789819711405,1789819726440,1789819726440,btc-updown-5m-1789819500,10.0,0.03,0.98,154.22,4.6266,151.13559999999998,0.7711,156.53329999999997,1.015,SETTLED,154.22,-2.3132999999999697
1789819727215,1789819742269,1789819742269,btc-updown-5m-1789819500,10.0,0.03,0.98,136.81,4.1043,134.0738,0.68405,138.86215,1.015,SETTLED,136.81,-2.0521500000000117
1789819742986,1789819758015,1789819758015,btc-updown-5m-1789819500,10.0,0.03,0.98,120.63,3.6188999999999996,118.2174,0.60315,122.43945,1.015,SETTLED,120.63,-1.8094499999999982
1789819758776,1789819773798,1789819773798,btc-updown-5m-1789819500,10.0,0.03,0.98,333.33333333333337,10.0,326.6666666666667,1.666666666666667,338.33333333333337,1.015,SETTLED,333.33333333333337,-5.0
1789819774421,1789819789446,1789819789446,btc-updown-5m-1789819500,10.0,0.03,0.98,107.8,3.234,105.64399999999999,0.539,109.41699999999999,1.015,SETTLED,107.8,-1.6169999999999902
1789819790342,1789819805372,1789819805372,btc-updown-5m-1789819500,10.0,0.03,0.62,110.0,3.3,68.2,0.55,72.05,0.655,SETTLED,110.0,37.95
1789820296441,1789820311459,1789820311459,btc-updown-5m-1789820100,10.0,0.14,0.87,50.0,7.000000000000001,43.5,0.25,50.75,1.015,SETTLED,50.0,-0.75
1789820311976,1789820327017,1789820327017,btc-updown-5m-1789820100,10.0,0.14,0.87,71.42857142857142,10.0,62.14285714285713,0.3571428571428571,72.5,1.015,SETTLED,71.42857142857142,-1.0714285714285836
1789820327765,1789820342785,1789820342785,btc-updown-5m-1789820100,10.0,0.14,0.87,71.42857142857142,10.0,62.14285714285713,0.3571428571428571,72.5,1.015,SETTLED,71.42857142857142,-1.0714285714285836
1789820343476,1789820358532,1789820358532,btc-updown-5m-1789820100,10.0,0.14,0.87,71.42857142857142,10.0,62.14285714285713,0.3571428571428571,72.5,1.015,SETTLED,71.42857142857142,-1.0714285714285836
1789820359020,1789820374034,1789820374034,btc-updown-5m-1789820100,10.0,0.14,0.87,71.42857142857142,10.0,62.14285714285713,0.3571428571428571,72.5,1.015,SETTLED,71.42857142857142,-1.0714285714285836
1789820374948,1789820402879,1789820402879,btc-updown-5m-1789820100,10.0,0.14,0.36,71.42857142857142,10.0,25.714285714285708,0.3571428571428571,36.07142857142856,0.505,SETTLED,71.42857142857142,35.357142857142854
1789820857124,1789820872164,1789820872164,btc-updown-5m-1789820700,10.0,0.07,0.94,142.85714285714283,10.0,134.28571428571425,0.7142857142857142,144.99999999999997,1.015,SETTLED,142.85714285714283,-2.142857142857139
1789820872775,1789820887849,1789820887849,btc-updown-5m-1789820700,10.0,0.07,0.94,142.85714285714283,10.0,134.28571428571425,0.7142857142857142,144.99999999999997,1.015,SETTLED,142.85714285714283,-2.142857142857139
1789820888663,1789820903668,1789820903668,btc-updown-5m-1789820700,10.0,0.07,0.93,53.63,3.7541000000000007,49.8759,0.26815,53.89815,1.005,SETTLED,53.63,-0.26814999999999856
1789820904295,1789820919327,1789820919327,btc-updown-5m-1789820700,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
1789820919859,1789820934863,1789820934863,btc-updown-5m-1789820700,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
1789820935341,1789820950369,1789820950369,btc-updown-5m-1789820700,10.0,0.08,0.93,55.0,4.4,51.150000000000006,0.275,55.825,1.015,SETTLED,55.0,-0.8250000000000028
1789820950982,1789820966098,1789820966098,btc-updown-5m-1789820700,10.0,0.08,0.94,81.36,6.5088,76.4784,0.4068,83.39399999999999,1.025,SETTLED,81.36,-2.033999999999992
1789820966490,1789820981574,1789820981574,btc-updown-5m-1789820700,10.0,0.07,0.95,142.85714285714283,10.0,135.7142857142857,0.7142857142857142,146.42857142857142,1.025,SETTLED,142.85714285714283,-3.5714285714285836
1789820981848,1789820996943,1789820996943,btc-updown-5m-1789820700,10.0,0.06,0.95,25.19,1.5114,23.9305,0.12595,25.567849999999996,1.015,SETTLED,25.19,-0.37784999999999513
1789820997915,1789821012931,1789821012931,btc-updown-5m-1789820700,10.0,0.06,0.44,10.0,0.6,4.4,0.05,5.05,0.505,SETTLED,10.0,4.95
1789821751938,1789821766968,1789821766968,btc-updown-5m-1789821600,10.0,0.13,0.88,43.86,5.7018,38.5968,0.2193,44.5179,1.015,SETTLED,43.86,-0.6578999999999979
1789821767602,1789821782638,1789821782638,btc-updown-5m-1789821600,10.0,0.13,0.89,76.92307692307692,10.0,68.46153846153845,0.3846153846153846,78.84615384615384,1.025,SETTLED,76.92307692307692,-1.9230769230769198
1789821783052,1789821798124,1789821798124,btc-updown-5m-1789821600,10.0,0.12,0.89,83.33333333333334,10.0,74.16666666666667,0.41666666666666674,84.58333333333334,1.015,SETTLED,83.33333333333334,-1.25
1789821798634,1789821813696,1789821813696,btc-updown-5m-1789821600,10.0,0.12,0.89,83.33333333333334,10.0,74.16666666666667,0.41666666666666674,84.58333333333334,1.015,SETTLED,83.33333333333334,-1.25
1789821814319,1789821829330,1789821829330,btc-updown-5m-1789821600,10.0,0.12,0.89,83.33333333333334,10.0,74.16666666666667,0.41666666666666674,84.58333333333334,1.015,SETTLED,83.33333333333334,-1.25
1789821829773,1789821844823,1789821844823,btc-updown-5m-1789821600,10.0,0.12,0.89,50.0,6.0,44.5,0.25,50.75,1.015,SETTLED,50.0,-0.75
1789821845389,1789821860474,1789821860474,btc-updown-5m-1789821600,10.0,0.12,0.89,50.0,6.0,44.5,0.25,50.75,1.015,SETTLED,50.0,-0.75
1789821860777,1789821875787,1789821875787,btc-updown-5m-1789821600,10.0,0.12,0.9,83.33333333333334,10.0,75.00000000000001,0.41666666666666674,85.41666666666669,1.025,SETTLED,83.33333333333334,-2.083333333333343
1789821876160,1789821891185,1789821891185,btc-updown-5m-1789821600,10.0,0.11,0.9,90.9090909090909,10.0,81.81818181818181,0.45454545454545453,92.27272727272727,1.015,SETTLED,90.9090909090909,-1.3636363636363598
1789821891842,1789821906871,1789821906871,btc-updown-5m-1789821600,10.0,0.11,0.64,6.4,0.7040000000000001,4.096,0.032,4.832,0.755,SETTLED,6.4,1.5680000000000005
1789822338628,1789822353674,1789822353674,btc-updown-5m-1789822200,10.0,0.06,0.95,144.35,8.661,137.1325,0.72175,146.51524999999998,1.015,SETTLED,144.35,-2.165249999999986
1789822353977,1789822368977,1789822368977,btc-updown-5m-1789822200,10.0,0.06,0.95,38.0,2.28,36.1,0.19,38.57,1.015,SETTLED,38.0,-0.5700000000000003
1789822369568,1789822384600,1789822384600,btc-updown-5m-1789822200,10.0,0.06,0.93,24.68,1.4808,22.9524,0.1234,24.5566,0.995,SETTLED,24.68,0.12340000000000018
1789822384963,1789822400029,1789822400029,btc-updown-5m-1789822200,10.0,0.08,0.93,125.0,10.0,116.25,0.625,126.875,1.015,SETTLED,125.0,-1.875
1789822400617,1789822415663,1789822415663,btc-updown-5m-1789822200,10.0,0.08,0.93,92.42,7.3936,85.95060000000001,0.4621,93.80630000000002,1.015,SETTLED,92.42,-1.3863000000000198
1789822416318,1789822431323,1789822431323,btc-updown-5m-1789822200,10.0,0.08,0.92,67.42,5.3936,62.0264,0.3371,67.75710000000001,1.005,SETTLED,67.42,-0.3371000000000066
1789822431395,1789822446440,1789822446440,btc-updown-5m-1789822200,10.0,0.09,0.92,111.11111111111111,10.0,102.22222222222223,0.5555555555555556,112.77777777777779,1.015,SETTLED,111.11111111111111,-1.6666666666666714
1789822446573,1789822461615,1789822461615,btc-updown-5m-1789822200,10.0,0.09,0.92,97.62,8.7858,89.8104,0.48810000000000003,99.0843,1.015,SETTLED,97.62,-1.4642999999999944
1789822462553,1789822478008,1789822478008,btc-updown-5m-1789822200,10.0,0.12,0.9,83.33333333333334,10.0,75.00000000000001,0.41666666666666674,85.41666666666669,1.025,SETTLED,83.33333333333334,-2.083333333333343
1789822478569,1789822493626,1789822493626,btc-updown-5m-1789822200,10.0,0.11,0.9,90.9090909090909,10.0,81.81818181818181,0.45454545454545453,92.27272727272727,1.015,SETTLED,90.9090909090909,-1.3636363636363598
1789822494487,1789822509535,1789822509535,btc-updown-5m-1789822200,10.0,0.11,0.54,19.59,2.1549,10.5786,0.09795,12.83145,0.655,SETTLED,19.59,6.75855
1789823065912,1789823080951,1789823080951,btc-updown-5m-1789822800,10.0,0.08,0.93,21.47,1.7176,19.9671,0.10735,21.79205,1.015,SETTLED,21.47,-0.32205000000000084
1789823081485,1789823096519,1789823096519,btc-updown-5m-1789822800,10.0,0.08,0.94,100.0,8.0,94.0,0.5,102.5,1.025,SETTLED,100.0,-2.5
1789823097223,1789823112267,1789823112267,btc-updown-5m-1789822800,10.0,0.07,0.5,84.0,5.880000000000001,42.0,0.42,48.300000000000004,0.5750000000000001,SETTLED,84.0,35.699999999999996
1789823850775,1789823865809,1789823865809,btc-updown-5m-1789823700,10.0,0.04,0.97,205.04,8.2016,198.88879999999997,1.0252,208.1156,1.015,SETTLED,205.04,-3.0756000000000085
1789823866324,1789823881367,1789823881367,btc-updown-5m-1789823700,10.0,0.04,0.98,250.0,10.0,245.0,1.25,256.25,1.025,SETTLED,250.0,-6.25
1789823881832,1789823896843,1789823896843,btc-updown-5m-1789823700,10.0,0.03,0.98,333.33333333333337,10.0,326.6666666666667,1.666666666666667,338.33333333333337,1.015,SETTLED,333.33333333333337,-5.0
1789823897754,1789823912783,1789823912783,btc-updown-5m-1789823700,10.0,0.03,0.98,333.33333333333337,10.0,326.6666666666667,1.666666666666667,338.33333333333337,1.015,SETTLED,333.33333333333337,-5.0
1789823913347,1789823928350,1789823928350,btc-updown-5m-1789823700,10.0,0.03,0.98,333.33333333333337,10.0,326.6666666666667,1.666666666666667,338.33333333333337,1.015,SETTLED,333.33333333333337,-5.0
1789823928693,1789823943730,1789823943730,btc-updown-5m-1789823700,10.0,0.03,0.98,333.33333333333337,10.0,326.6666666666667,1.666666666666667,338.33333333333337,1.015,SETTLED,333.33333333333337,-5.0
1789823944263,1789823959329,1789823959329,btc-updown-5m-1789823700,10.0,0.03,0.97,294.0,8.82,285.18,1.47,295.47,1.005,SETTLED,294.0,-1.4700000000000273
1789823960104,1789823975161,1789823975161,btc-updown-5m-1789823700,10.0,0.04,0.97,87.57,3.5027999999999997,84.9429,0.43784999999999996,88.88354999999999,1.015,SETTLED,87.57,-1.3135499999999922
1789823975329,1789823990348,1789823990348,btc-updown-5m-1789823700,10.0,0.04,0.97,85.01,3.4004000000000003,82.4597,0.42505000000000004,86.28515,1.015,SETTLED,85.01,-1.2751499999999965
1789823990796,1789824005826,1789824005826,btc-updown-5m-1789823700,10.0,0.04,0.28,215.99,8.6396,60.47720000000001,1.07995,70.19675000000001,0.325,SETTLED,215.99,145.79325
1789824816763,1789824831797,1789824831797,btc-updown-5m-1789824600,10.0,0.07,0.94,3.39,0.23730000000000004,3.1866,0.01695,3.4408499999999997,1.015,SETTLED,3.39,-0.05084999999999962
1789824832776,1789824847798,1789824847798,btc-updown-5m-1789824600,10.0,0.07,0.95,142.85714285714283,10.0,135.7142857142857,0.7142857142857142,146.42857142857142,1.025,SETTLED,142.85714285714283,-3.5714285714285836
1789824848630,1789824863708,1789824863708,btc-updown-5m-1789824600,10.0,0.06,0.96,139.69,8.3814,134.1024,0.69845,143.18224999999998,1.025,SETTLED,139.69,-3.4922499999999843
1789824864420,1789824879468,1789824879468,btc-updown-5m-1789824600,10.0,0.05,0.97,200.0,10.0,194.0,1.0,205.0,1.025,SETTLED,200.0,-5.0
1789824880132,1789824895168,1789824895168,btc-updown-5m-1789824600,10.0,0.04,0.97,250.0,10.0,242.5,1.25,253.75,1.015,SETTLED,250.0,-3.75
1789824895465,1789824910538,1789824910538,btc-updown-5m-1789824600,10.0,0.04,0.52,194.0,7.76,100.88000000000001,0.97,109.61000000000001,0.5650000000000001,SETTLED,194.0,84.38999999999999
1789825740860,1789825755877,1789825755877,btc-updown-5m-1789825500,10.0,0.05,0.94,100.18,5.009,94.1692,0.5009,99.6791,0.995,SETTLED,100.18,0.5009000000000015
1789825756626,1789825771638,1789825771638,btc-updown-5m-1789825500,10.0,0.07,0.94,80.0,5.6000000000000005,75.19999999999999,0.4,81.19999999999999,1.015,SETTLED,80.0,-1.1999999999999886
1789825772404,1789825787448,1789825787448,btc-updown-5m-1789825500,10.0,0.07,0.94,52.62,3.6834000000000002,49.462799999999994,0.2631,53.409299999999995,1.015,SETTLED,52.62,-0.7892999999999972
1789825788158,1789825803180,1789825803180,btc-updown-5m-1789825500,10.0,0.07,0.5,142.85714285714283,10.0,71.42857142857142,0.7142857142857142,82.14285714285712,0.5750000000000001,SETTLED,142.85714285714283,60.71428571428571
1789826019513,1789826034515,1789826034515,btc-updown-5m-1789825800,10.0,0.07,0.94,142.85714285714283,10.0,134.28571428571425,0.7142857142857142,144.99999999999997,1.015,SETTLED,142.85714285714283,-2.142857142857139
1789826035275,1789826050307,1789826050307,btc-updown-5m-1789825800,10.0,0.07,0.94,142.85714285714283,10.0,134.28571428571425,0.7142857142857142,144.99999999999997,1.015,SETTLED,142.85714285714283,-2.142857142857139
1789826051139,1789826066226,1789826066226,btc-updown-5m-1789825800,10.0,0.07,0.95,142.85714285714283,10.0,135.7142857142857,0.7142857142857142,146.42857142857142,1.025,SETTLED,142.85714285714283,-3.5714285714285836
1789826066736,1789826082661,1789826082661,btc-updown-5m-1789825800,10.0,0.06,0.95,138.99,8.3394,132.0405,0.6949500000000001,141.07485000000003,1.015,SETTLED,138.99,-2.084850000000017
1789826082661,1789826097744,1789826097744,btc-updown-5m-1789825800,10.0,0.06,0.95,103.15,6.189,97.9925,0.51575,104.69725,1.015,SETTLED,103.15,-1.5472499999999911
1789826098262,1789826113265,1789826113265,btc-updown-5m-1789825800,10.0,0.06,0.5,103.15,6.189,51.575,0.51575,58.27975,0.5650000000000001,SETTLED,103.15,44.870250000000006
1789826677053,1789826692111,1789826692111,btc-updown-5m-1789826400,10.0,0.02,0.99,500.0,10.0,495.0,2.5,507.5,1.015,SETTLED,500.0,-7.5
1789826692760,1789826707771,1789826707771,btc-updown-5m-1789826400,10.0,0.02,0.64,177.32,3.5463999999999998,113.48479999999999,0.8865999999999999,117.9178,0.665,SETTLED,177.32,59.40219999999999
1789826845947,1789826860962,1789826860962,btc-updown-5m-1789826700,10.0,0.04,0.96,85.0,3.4,81.6,0.425,85.425,1.005,SETTLED,85.0,-0.42499999999999716
1789826861665,1789826876709,1789826876709,btc-updown-5m-1789826700,10.0,0.05,0.96,69.79,3.4895000000000005,66.9984,0.34895000000000004,70.83685000000001,1.015,SETTLED,69.79,-1.0468500000000063
1789826877030,1789826892316,1789826892316,btc-updown-5m-1789826700,10.0,0.05,0.97,200.0,10.0,194.0,1.0,205.0,1.025,SETTLED,200.0,-5.0
1789826892550,1789826907556,1789826907556,btc-updown-5m-1789826700,10.0,0.04,0.97,168.98,6.7592,163.9106,0.8449,171.51469999999998,1.015,SETTLED,168.98,-2.5346999999999866
1789826908011,1789826923062,1789826923062,btc-updown-5m-1789826700,10.0,0.04,0.97,239.1,9.564,231.927,1.1955,242.6865,1.015,SETTLED,239.1,-3.586500000000001
1789826923556,1789826938613,1789826938613,btc-updown-5m-1789826700,10.0,0.04,0.97,223.8,8.952,217.086,1.119,227.157,1.015,SETTLED,223.8,-3.3569999999999993
1789826939465,1789826954507,1789826954507,btc-updown-5m-1789826700,10.0,0.04,0.97,223.8,8.952,217.086,1.119,227.157,1.015,SETTLED,223.8,-3.3569999999999993
1789826954662,1789826969721,1789826969721,btc-updown-5m-1789826700,10.0,0.04,0.97,250.0,10.0,242.5,1.25,253.75,1.015,SETTLED,250.0,-3.75
1789826970286,1789826985317,1789826985317,btc-updown-5m-1789826700,10.0,0.04,0.97,250.0,10.0,242.5,1.25,253.75,1.015,SETTLED,250.0,-3.75
1789826986215,1789827002584,1789827002584,btc-updown-5m-1789826700,10.0,0.04,0.48,250.0,10.0,120.0,1.25,131.25,0.525,SETTLED,250.0,118.75
1789827434138,1789827449295,1789827449295,btc-updown-5m-1789827300,10.0,0.09,0.92,72.39,6.5150999999999994,66.5988,0.36195,73.47585,1.015,SETTLED,72.39,-1.0858499999999935
1789827449688,1789827464717,1789827464717,btc-updown-5m-1789827300,10.0,0.09,0.92,67.7,6.093,62.284000000000006,0.3385,68.7155,1.015,SETTLED,67.7,-1.015500000000003
1789827464812,1789827479850,1789827479850,btc-updown-5m-1789827300,10.0,0.09,0.92,40.82,3.6738,37.5544,0.2041,41.4323,1.015,SETTLED,40.82,-0.6122999999999976
1789827480416,1789827495485,1789827495485,btc-updown-5m-1789827300,10.0,0.09,0.92,27.03,2.4327,24.867600000000003,0.13515000000000002,27.435450000000003,1.015,SETTLED,27.03,-0.40545000000000186
1789827495485,1789827510488,1789827510488,btc-updown-5m-1789827300,10.0,0.09,0.92,25.7,2.3129999999999997,23.644000000000002,0.1285,26.0855,1.015,SETTLED,25.7,-0.3855000000000004
1789827511425,1789827526463,1789827526463,btc-updown-5m-1789827300,10.0,0.09,0.93,111.11111111111111,10.0,103.33333333333334,0.5555555555555556,113.8888888888889,1.025,SETTLED,111.11111111111111,-2.7777777777777857
1789827527766,1789827542866,1789827542866,btc-updown-5m-1789827300,10.0,0.08,0.93,20.0,1.6,18.6,0.1,20.300000000000004,1.015,SETTLED,20.0,-0.30000000000000426
1789827543694,1789827558700,1789827558700,btc-updown-5m-1789827300,10.0,0.08,0.93,71.84,5.7472,66.81120000000001,0.3592,72.91760000000002,1.015,SETTLED,71.84,-1.077600000000018
1789827559488,1789827574526,1789827574526,btc-updown-5m-1789827300,10.0,0.08,0.94,84.0,6.72,78.96,0.42,86.1,1.025,SETTLED,84.0,-2.0999999999999943
1789827574944,1789827600664,1789827600664,btc-updown-5m-1789827300,10.0,0.07,0.6,5.0,0.35000000000000003,3.0,0.025,3.375,0.6749999999999999,SETTLED,5.0,1.625
1789827711776,1789827726792,1789827726792,btc-updown-5m-1789827600,10.0,0.07,0.94,142.85714285714283,10.0,134.28571428571425,0.7142857142857142,144.99999999999997,1.015,SETTLED,142.85714285714283,-2.142857142857139
1789827726956,1789827741965,1789827741965,btc-updown-5m-1789827600,10.0,0.07,0.94,118.12,8.268400000000002,111.0328,0.5906,119.89179999999999,1.015,SETTLED,118.12,-1.7717999999999847
1789827742198,1789827757501,1789827757501,btc-updown-5m-1789827600,10.0,0.07,0.94,103.83,7.2681000000000004,97.60019999999999,0.51915,105.38744999999999,1.015,SETTLED,103.83,-1.5574499999999887
1789827757721,1789827772731,1789827772731,btc-updown-5m-1789827600,10.0,0.07,0.93,142.85714285714283,10.0,132.85714285714283,0.7142857142857142,143.57142857142856,1.005,SETTLED,142.85714285714283,-0.7142857142857224
1789827773456,1789827788479,1789827788479,btc-updown-5m-1789827600,10.0,0.09,0.93,38.23,3.4406999999999996,35.5539,0.19115,39.18575,1.025,SETTLED,38.23,-0.9557500000000019
1789827789227,1789827804228,1789827804228,btc-updown-5m-1789827600,10.0,0.08,0.7,60.0,4.8,42.0,0.3,47.099999999999994,0.7849999999999999,SETTLED,60.0,12.900000000000006
1789828037166,1789828052187,1789828052187,btc-updown-5m-1789827900,10.0,0.14,0.88,71.42857142857142,10.0,62.85714285714285,0.3571428571428571,73.21428571428571,1.025,SETTLED,71.42857142857142,-1.7857142857142918
1789828052614,1789828067667,1789828067667,btc-updown-5m-1789827900,10.0,0.13,0.88,76.92307692307692,10.0,67.6923076923077,0.3846153846153846,78.07692307692308,1.015,SETTLED,76.92307692307692,-1.1538461538461604
1789828068275,1789828083338,1789828083338,btc-updown-5m-1789827900,10.0,0.13,0.87,76.92307692307692,10.0,66.92307692307692,0.3846153846153846,77.3076923076923,1.005,SETTLED,76.92307692307692,-0.3846153846153868
1789828083772,1789828098779,1789828098779,btc-updown-5m-1789827900,10.0,0.14,0.88,71.42857142857142,10.0,62.85714285714285,0.3571428571428571,73.21428571428571,1.025,SETTLED,71.42857142857142,-1.7857142857142918
